longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,housing_median_age.1,total_rooms.1,population.1,households.1,median_income.1,housing_median_age^2,housing_median_age total_rooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms population,total_rooms households,total_rooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-121.12,38.86,17.0,3949.0,717.0,1683.0,686.0,3.3802,216500.0,17.0,3949.0,1683.0,686.0,3.3802,289.0,67133.0,28611.0,11662.0,57.4634,15594601.0,6646167.0,2709014.0,13348.4098,2832489.0,1154538.0,5688.8766,470596.0,2318.8172,11.42575204,0,1,0,0,0
-118.73,34.27,25.0,3409.0,493.0,1699.0,484.0,5.653,225800.0,25.0,3409.0,1699.0,484.0,5.653,625.0,85225.0,42475.0,12100.0,141.325,11621281.0,5791891.0,1649956.0,19271.077,2886601.0,822316.0,9604.447,234256.0,2736.052,31.956408999999997,1,0,0,0,0
-120.87,37.76,16.0,2022.0,413.0,1126.0,408.0,2.5655,116400.0,16.0,2022.0,1126.0,408.0,2.5655,256.0,32352.0,18016.0,6528.0,41.048,4088484.0,2276772.0,824976.0,5187.441,1267876.0,459408.0,2888.753,166464.0,1046.7240000000002,6.581790250000001,0,1,0,0,0
-121.04,38.81,11.0,3522.0,623.0,1456.0,544.0,3.93,163400.0,11.0,3522.0,1456.0,544.0,3.93,121.0,38742.0,16016.0,5984.0,43.23,12404484.0,5128032.0,1915968.0,13841.46,2119936.0,792064.0,5722.08,295936.0,2137.92,15.4449,0,1,0,0,0
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,260900.0,26.0,3653.0,1930.0,585.0,5.7301,676.0,94978.0,50180.0,15210.0,148.9826,13344409.0,7050290.0,2137005.0,20932.0553,3724900.0,1129050.0,11059.093,342225.0,3352.1085000000003,32.83404601,1,0,0,0,0
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,82100.0,22.0,4412.0,3116.0,817.0,2.6899,484.0,97064.0,68552.0,17974.0,59.177800000000005,19465744.0,13747792.0,3604604.0,11867.8388,9709456.0,2545772.0,8381.7284,667489.0,2197.6483000000003,7.235562010000001,0,1,0,0,0
-121.61,36.69,19.0,9899.0,2617.0,11272.0,2528.0,2.0244,118500.0,19.0,9899.0,11272.0,2528.0,2.0244,361.0,188081.0,214168.0,48032.0,38.4636,97990201.0,111581528.0,25024672.0,20039.5356,127057984.0,28495616.0,22819.0368,6390784.0,5117.6832,4.09819536,1,0,0,0,0
-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,143100.0,44.0,1387.0,984.0,302.0,4.25,1936.0,61028.0,43296.0,13288.0,187.0,1923769.0,1364808.0,418874.0,5894.75,968256.0,297168.0,4182.0,91204.0,1283.5,18.0625,0,0,0,0,1
-118.2,33.81,43.0,3013.0,574.0,1525.0,529.0,4.95,194000.0,43.0,3013.0,1525.0,529.0,4.95,1849.0,129559.0,65575.0,22747.0,212.85,9078169.0,4594825.0,1593877.0,14914.35,2325625.0,806725.0,7548.75,279841.0,2618.55,24.5025,0,0,0,0,1
-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875,87500.0,22.0,2465.0,381.0,146.0,2.875,484.0,54230.0,8382.0,3212.0,63.25,6076225.0,939165.0,359890.0,7086.875,145161.0,55626.0,1095.375,21316.0,419.75,8.265625,0,1,0,0,0
-122.42,37.62,39.0,1355.0,214.0,682.0,246.0,6.3443,324700.0,39.0,1355.0,682.0,246.0,6.3443,1521.0,52845.0,26598.0,9594.0,247.4277,1836025.0,924110.0,333330.0,8596.5265,465124.0,167772.0,4326.812599999999,60516.0,1560.6978,40.25014249,0,0,0,0,1
-117.21,33.19,21.0,3765.0,612.0,1722.0,593.0,4.8152,218500.0,21.0,3765.0,1722.0,593.0,4.8152,441.0,79065.0,36162.0,12453.0,101.1192,14175225.0,6483330.0,2232645.0,18129.228,2965284.0,1021146.0,8291.7744,351649.0,2855.4136,23.18615104,1,0,0,0,0
-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,308300.0,5.0,14944.0,6600.0,2407.0,6.0857,25.0,74720.0,33000.0,12035.0,30.4285,223323136.0,98630400.0,35970208.0,90944.7008,43560000.0,15886200.0,40165.62,5793649.0,14648.2799,37.03574449,1,0,0,0,0
-121.62,39.75,20.0,1173.0,261.0,523.0,258.0,1.0625,92800.0,20.0,1173.0,523.0,258.0,1.0625,400.0,23460.0,10460.0,5160.0,21.25,1375929.0,613479.0,302634.0,1246.3125,273529.0,134934.0,555.6875,66564.0,274.125,1.12890625,0,1,0,0,0
-120.5,35.03,10.0,10463.0,1756.0,4660.0,1715.0,3.5682,277300.0,10.0,10463.0,4660.0,1715.0,3.5682,100.0,104630.0,46600.0,17150.0,35.682,109474369.0,48757580.0,17944045.0,37334.0766,21715600.0,7991900.0,16627.812,2941225.0,6119.463,12.73205124,1,0,0,0,0
-121.28,38.12,34.0,3268.0,640.0,1906.0,628.0,2.8237,110700.0,34.0,3268.0,1906.0,628.0,2.8237,1156.0,111112.0,64804.0,21352.0,96.0058,10679824.0,6228808.0,2052304.0,9227.8516,3632836.0,1196968.0,5381.9722,394384.0,1773.2836,7.97328169,0,1,0,0,0
-117.7,33.6,26.0,1021.0,230.0,301.0,208.0,2.625,80600.0,26.0,1021.0,301.0,208.0,2.625,676.0,26546.0,7826.0,5408.0,68.25,1042441.0,307321.0,212368.0,2680.125,90601.0,62608.0,790.125,43264.0,546.0,6.890625,1,0,0,0,0
-121.86,37.34,29.0,5274.0,1625.0,6234.0,1639.0,2.5947,177300.0,29.0,5274.0,6234.0,1639.0,2.5947,841.0,152946.0,180786.0,47531.0,75.2463,27815076.0,32878116.0,8644086.0,13684.4478,38862756.0,10217526.0,16175.3598,2686321.0,4252.7133,6.73246809,1,0,0,0,0
-121.8,37.99,16.0,3077.0,465.0,1575.0,446.0,5.5,179500.0,16.0,3077.0,1575.0,446.0,5.5,256.0,49232.0,25200.0,7136.0,88.0,9467929.0,4846275.0,1372342.0,16923.5,2480625.0,702450.0,8662.5,198916.0,2453.0,30.25,0,1,0,0,0
-118.27,34.11,41.0,4138.0,1130.0,1859.0,1030.0,2.978,306800.0,41.0,4138.0,1859.0,1030.0,2.978,1681.0,169658.0,76219.0,42230.0,122.098,17123044.0,7692542.0,4262140.0,12322.964,3455881.0,1914770.0,5536.102000000001,1060900.0,3067.34,8.868484,1,0,0,0,0
-118.13,33.77,37.0,4365.0,926.0,1661.0,868.0,5.3046,360700.0,37.0,4365.0,1661.0,868.0,5.3046,1369.0,161505.0,61457.0,32116.0,196.2702,19053225.0,7250265.0,3788820.0,23154.579,2758921.0,1441748.0,8810.9406,753424.0,4604.3928,28.13878116,0,0,0,0,1
-122.03,37.32,15.0,5132.0,1059.0,2156.0,982.0,5.6511,404800.0,15.0,5132.0,2156.0,982.0,5.6511,225.0,76980.0,32340.0,14730.0,84.7665,26337424.0,11064592.0,5039624.0,29001.4452,4648336.0,2117192.0,12183.771599999998,964324.0,5549.3802,31.934931209999995,1,0,0,0,0
-117.8,33.69,13.0,1161.0,289.0,630.0,296.0,3.3438,333300.0,13.0,1161.0,630.0,296.0,3.3438,169.0,15093.0,8190.0,3848.0,43.4694,1347921.0,731430.0,343656.0,3882.1518,396900.0,186480.0,2106.594,87616.0,989.7648,11.18099844,1,0,0,0,0
-116.98,32.88,12.0,7320.0,1279.0,4048.0,1249.0,4.3952,151700.0,12.0,7320.0,4048.0,1249.0,4.3952,144.0,87840.0,48576.0,14988.0,52.7424,53582400.0,29631360.0,9142680.0,32172.864,16386304.0,5055952.0,17791.7696,1560001.0,5489.6048,19.31778304,1,0,0,0,0
-118.18,33.99,35.0,1230.0,407.0,1512.0,364.0,2.152,170800.0,35.0,1230.0,1512.0,364.0,2.152,1225.0,43050.0,52920.0,12740.0,75.32000000000001,1512900.0,1859760.0,447720.0,2646.96,2286144.0,550368.0,3253.824,132496.0,783.3280000000001,4.6311040000000006,1,0,0,0,0
-117.32,34.49,7.0,4584.0,1051.0,2049.0,918.0,1.6232,93400.0,7.0,4584.0,2049.0,918.0,1.6232,49.0,32088.0,14343.0,6426.0,11.3624,21013056.0,9392616.0,4208112.0,7440.7488,4198401.0,1880982.0,3325.9368,842724.0,1490.0976,2.63477824,0,1,0,0,0
-117.86,34.09,26.0,3408.0,542.0,1664.0,543.0,6.1498,239100.0,26.0,3408.0,1664.0,543.0,6.1498,676.0,88608.0,43264.0,14118.0,159.8948,11614464.0,5670912.0,1850544.0,20958.5184,2768896.0,903552.0,10233.2672,294849.0,3339.3414,37.82004004,1,0,0,0,0
-122.4,37.8,52.0,1642.0,570.0,1432.0,513.0,1.9063,300000.0,52.0,1642.0,1432.0,513.0,1.9063,2704.0,85384.0,74464.0,26676.0,99.1276,2696164.0,2351344.0,842346.0,3130.1446,2050624.0,734616.0,2729.8216,263169.0,977.9319,3.63397969,0,0,0,1,0
-123.66,41.3,22.0,1580.0,372.0,686.0,264.0,1.8065,62700.0,22.0,1580.0,686.0,264.0,1.8065,484.0,34760.0,15092.0,5808.0,39.743,2496400.0,1083880.0,417120.0,2854.27,470596.0,181104.0,1239.259,69696.0,476.916,3.26344225,1,0,0,0,0
-118.15,34.2,52.0,1786.0,306.0,1018.0,322.0,4.1518,182100.0,52.0,1786.0,1018.0,322.0,4.1518,2704.0,92872.0,52936.0,16744.0,215.8936,3189796.0,1818148.0,575092.0,7415.114799999999,1036324.0,327796.0,4226.5324,103684.0,1336.8796,17.237443239999998,0,1,0,0,0
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,167900.0,42.0,2913.0,1873.0,580.0,3.7214,1764.0,122346.0,78666.0,24360.0,156.2988,8485569.0,5456049.0,1689540.0,10840.4382,3508129.0,1086340.0,6970.1822,336400.0,2158.412,13.84881796,1,0,0,0,0
-122.32,37.55,46.0,1437.0,266.0,607.0,263.0,4.8068,369700.0,46.0,1437.0,607.0,263.0,4.8068,2116.0,66102.0,27922.0,12098.0,221.1128,2064969.0,872259.0,377931.0,6907.3716,368449.0,159641.0,2917.7276,69169.0,1264.1884,23.10532624,0,0,0,0,1
-119.86,36.78,7.0,2232.0,490.0,1274.0,499.0,2.9853,74700.0,7.0,2232.0,1274.0,499.0,2.9853,49.0,15624.0,8918.0,3493.0,20.8971,4981824.0,2843568.0,1113768.0,6663.1896,1623076.0,635726.0,3803.2722,249001.0,1489.6647,8.91201609,0,1,0,0,0
-119.21,36.38,18.0,2158.0,413.0,1461.0,395.0,2.0216,58000.0,18.0,2158.0,1461.0,395.0,2.0216,324.0,38844.0,26298.0,7110.0,36.3888,4656964.0,3152838.0,852410.0,4362.6128,2134521.0,577095.0,2953.5576,156025.0,798.5319999999999,4.086866559999999,0,1,0,0,0
-121.37,38.63,32.0,3658.0,797.0,1452.0,715.0,2.6623,120700.0,32.0,3658.0,1452.0,715.0,2.6623,1024.0,117056.0,46464.0,22880.0,85.1936,13380964.0,5311416.0,2615470.0,9738.6934,2108304.0,1038180.0,3865.6596,511225.0,1903.5445,7.087841290000001,0,1,0,0,0
-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,273100.0,30.0,1762.0,761.0,292.0,6.5268,900.0,52860.0,22830.0,8760.0,195.804,3104644.0,1340882.0,514504.0,11500.2216,579121.0,222212.0,4966.8948,85264.0,1905.8256,42.59911824,1,0,0,0,0
-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,114100.0,8.0,3557.0,2251.0,765.0,2.6818,64.0,28456.0,18008.0,6120.0,21.4544,12652249.0,8006807.0,2721105.0,9539.1626,5067001.0,1722015.0,6036.7318,585225.0,2051.577,7.19205124,0,1,0,0,0
-118.0,34.12,37.0,1340.0,325.0,928.0,333.0,3.9219,175000.0,37.0,1340.0,928.0,333.0,3.9219,1369.0,49580.0,34336.0,12321.0,145.1103,1795600.0,1243520.0,446220.0,5255.346,861184.0,309024.0,3639.5232,110889.0,1305.9927,15.38129961,0,1,0,0,0
-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402,89500.0,25.0,3919.0,2203.0,783.0,2.2402,625.0,97975.0,55075.0,19575.0,56.005,15358561.0,8633557.0,3068577.0,8779.3438,4853209.0,1724949.0,4935.1606,613089.0,1754.0766,5.0184960400000005,0,1,0,0,0
-117.12,32.59,28.0,2793.0,706.0,1825.0,676.0,2.6724,144500.0,28.0,2793.0,1825.0,676.0,2.6724,784.0,78204.0,51100.0,18928.0,74.8272,7800849.0,5097225.0,1888068.0,7464.0132,3330625.0,1233700.0,4877.13,456976.0,1806.5424,7.14172176,0,0,0,0,1
-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781,217300.0,36.0,1491.0,699.0,266.0,4.0781,1296.0,53676.0,25164.0,9576.0,146.8116,2223081.0,1042209.0,396606.0,6080.4471,488601.0,185934.0,2850.5919,70756.0,1084.7746,16.63089961,1,0,0,0,0
-117.89,34.49,12.0,3449.0,598.0,1502.0,540.0,3.7043,150800.0,12.0,3449.0,1502.0,540.0,3.7043,144.0,41388.0,18024.0,6480.0,44.4516,11895601.0,5180398.0,1862460.0,12776.1307,2256004.0,811080.0,5563.8586,291600.0,2000.322,13.72183849,0,1,0,0,0
-118.43,34.17,37.0,1982.0,331.0,794.0,340.0,5.9275,336900.0,37.0,1982.0,794.0,340.0,5.9275,1369.0,73334.0,29378.0,12580.0,219.3175,3928324.0,1573708.0,673880.0,11748.305,630436.0,269960.0,4706.435,115600.0,2015.35,35.135256250000005,1,0,0,0,0
-118.29,33.98,44.0,2261.0,555.0,1348.0,455.0,1.9125,97200.0,44.0,2261.0,1348.0,455.0,1.9125,1936.0,99484.0,59312.0,20020.0,84.15,5112121.0,3047828.0,1028755.0,4324.1625,1817104.0,613340.0,2578.05,207025.0,870.1875,3.657656250000001,1,0,0,0,0
-118.17,33.77,25.0,4405.0,1262.0,2178.0,1090.0,3.0503,225000.0,25.0,4405.0,2178.0,1090.0,3.0503,625.0,110125.0,54450.0,27250.0,76.2575,19404025.0,9594090.0,4801450.0,13436.5715,4743684.0,2374020.0,6643.5534,1188100.0,3324.827,9.30433009,0,0,0,0,1
-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847,109500.0,23.0,4676.0,2770.0,1057.0,1.7847,529.0,107548.0,63710.0,24311.0,41.0481,21864976.0,12952520.0,4942532.0,8345.2572,7672900.0,2927890.0,4943.619,1117249.0,1886.4279,3.18515409,0,1,0,0,0
-120.96,37.51,30.0,1288.0,237.0,720.0,233.0,2.3864,139100.0,30.0,1288.0,720.0,233.0,2.3864,900.0,38640.0,21600.0,6990.0,71.592,1658944.0,927360.0,300104.0,3073.6832,518400.0,167760.0,1718.208,54289.0,556.0312,5.694904960000001,0,1,0,0,0
-120.5,37.31,36.0,2162.0,433.0,1048.0,451.0,2.6797,81800.0,36.0,2162.0,1048.0,451.0,2.6797,1296.0,77832.0,37728.0,16236.0,96.4692,4674244.0,2265776.0,975062.0,5793.5114,1098304.0,472648.0,2808.3256,203401.0,1208.5447,7.18079209,0,1,0,0,0
-118.3,34.06,20.0,1782.0,896.0,1749.0,823.0,2.2094,75000.0,20.0,1782.0,1749.0,823.0,2.2094,400.0,35640.0,34980.0,16460.0,44.188,3175524.0,3116718.0,1466586.0,3937.1508,3059001.0,1439427.0,3864.2406,677329.0,1818.3362,4.88144836,1,0,0,0,0
-117.35,33.17,16.0,4595.0,1341.0,2849.0,1197.0,2.478,185600.0,16.0,4595.0,2849.0,1197.0,2.478,256.0,73520.0,45584.0,19152.0,39.648,21114025.0,13091155.0,5500215.0,11386.410000000002,8116801.0,3410253.0,7059.822000000001,1432809.0,2966.166,6.140484000000001,0,0,0,0,1
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,46.0,2239.0,1390.0,569.0,2.7352,2116.0,102994.0,63940.0,26174.0,125.8192,5013121.0,3112210.0,1273991.0,6124.1128,1932100.0,790910.0,3801.928,323761.0,1556.3288,7.481319039999999,0,0,0,1,0
-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,164500.0,15.0,1807.0,1277.0,341.0,4.5045,225.0,27105.0,19155.0,5115.0,67.5675,3265249.0,2307539.0,616187.0,8139.6315,1630729.0,435457.0,5752.2465,116281.0,1536.0345,20.29052025,1,0,0,0,0
-122.0,38.35,38.0,1918.0,364.0,745.0,348.0,2.5707,126000.0,38.0,1918.0,745.0,348.0,2.5707,1444.0,72884.0,28310.0,13224.0,97.6866,3678724.0,1428910.0,667464.0,4930.6026,555025.0,259260.0,1915.1715,121104.0,894.6036,6.60849849,0,1,0,0,0
-117.18,34.06,26.0,1953.0,446.0,1284.0,414.0,1.3485,85100.0,26.0,1953.0,1284.0,414.0,1.3485,676.0,50778.0,33384.0,10764.0,35.061,3814209.0,2507652.0,808542.0,2633.6205,1648656.0,531576.0,1731.474,171396.0,558.279,1.81845225,0,1,0,0,0
-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,250000.0,17.0,2980.0,1531.0,505.0,3.1553,289.0,50660.0,26027.0,8585.0,53.6401,8880400.0,4562380.0,1504900.0,9402.794,2343961.0,773155.0,4830.7643,255025.0,1593.4265,9.95591809,1,0,0,0,0
-117.9,33.65,24.0,4496.0,877.0,1928.0,855.0,4.6808,245500.0,24.0,4496.0,1928.0,855.0,4.6808,576.0,107904.0,46272.0,20520.0,112.3392,20214016.0,8668288.0,3844080.0,21044.8768,3717184.0,1648440.0,9024.5824,731025.0,4002.084,21.909888639999995,1,0,0,0,0
-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65,168900.0,29.0,1232.0,665.0,247.0,3.65,841.0,35728.0,19285.0,7163.0,105.85,1517824.0,819280.0,304304.0,4496.8,442225.0,164255.0,2427.25,61009.0,901.55,13.3225,1,0,0,0,0
-117.99,33.68,14.0,3305.0,841.0,2272.0,769.0,3.4899,216700.0,14.0,3305.0,2272.0,769.0,3.4899,196.0,46270.0,31808.0,10766.0,48.8586,10923025.0,7508960.0,2541545.0,11534.1195,5161984.0,1747168.0,7929.0528,591361.0,2683.7331,12.17940201,1,0,0,0,0
-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,166700.0,18.0,1884.0,1915.0,442.0,2.3783,324.0,33912.0,34470.0,7956.0,42.8094,3549456.0,3607860.0,832728.0,4480.7172,3667225.0,846430.0,4554.4445,195364.0,1051.2086,5.656310889999999,1,0,0,0,0
-118.26,33.89,36.0,923.0,165.0,603.0,191.0,3.5687,120700.0,36.0,923.0,603.0,191.0,3.5687,1296.0,33228.0,21708.0,6876.0,128.47320000000002,851929.0,556569.0,176293.0,3293.9101,363609.0,115173.0,2151.9261,36481.0,681.6217,12.735619690000002,1,0,0,0,0
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,3.7647,127600.0,17.0,6050.0,3424.0,1131.0,3.7647,289.0,102850.0,58208.0,19227.0,63.9999,36602500.0,20715200.0,6842550.0,22776.435,11723776.0,3872544.0,12890.3328,1279161.0,4257.8757,14.17296609,1,0,0,0,0
-119.95,38.95,8.0,430.0,107.0,36.0,18.0,2.625,187500.0,8.0,430.0,36.0,18.0,2.625,64.0,3440.0,288.0,144.0,21.0,184900.0,15480.0,7740.0,1128.75,1296.0,648.0,94.5,324.0,47.25,6.890625,0,1,0,0,0
-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,381800.0,20.0,856.0,395.0,145.0,10.8634,400.0,17120.0,7900.0,2900.0,217.268,732736.0,338120.0,124120.0,9299.0704,156025.0,57275.0,4291.043000000001,21025.0,1575.193,118.01345956000002,0,1,0,0,0
-117.34,33.46,14.0,1902.0,338.0,848.0,304.0,5.5395,273300.0,14.0,1902.0,848.0,304.0,5.5395,196.0,26628.0,11872.0,4256.0,77.553,3617604.0,1612896.0,578208.0,10536.129,719104.0,257792.0,4697.496,92416.0,1684.008,30.686060250000004,1,0,0,0,0
-121.8,38.67,10.0,2086.0,380.0,1073.0,378.0,4.5526,154400.0,10.0,2086.0,1073.0,378.0,4.5526,100.0,20860.0,10730.0,3780.0,45.526,4351396.0,2238278.0,788508.0,9496.7236,1151329.0,405594.0,4884.9398,142884.0,1720.8828,20.72616676,0,1,0,0,0
-117.29,33.06,20.0,2110.0,335.0,1008.0,325.0,6.1509,338700.0,20.0,2110.0,1008.0,325.0,6.1509,400.0,42200.0,20160.0,6500.0,123.018,4452100.0,2126880.0,685750.0,12978.399,1016064.0,327600.0,6200.1072,105625.0,1999.0425,37.83357081,0,0,0,0,1
-122.74,39.71,16.0,255.0,73.0,85.0,38.0,1.6607,14999.0,16.0,255.0,85.0,38.0,1.6607,256.0,4080.0,1360.0,608.0,26.5712,65025.0,21675.0,9690.0,423.4785,7225.0,3230.0,141.1595,1444.0,63.1066,2.75792449,0,1,0,0,0
-121.99,36.99,16.0,1592.0,369.0,1039.0,351.0,3.6364,207000.0,16.0,1592.0,1039.0,351.0,3.6364,256.0,25472.0,16624.0,5616.0,58.1824,2534464.0,1654088.0,558792.0,5789.1488,1079521.0,364689.0,3778.2196,123201.0,1276.3764,13.22340496,0,0,0,0,1
-122.3,37.92,32.0,3943.0,605.0,1524.0,614.0,6.0677,321600.0,32.0,3943.0,1524.0,614.0,6.0677,1024.0,126176.0,48768.0,19648.0,194.1664,15547249.0,6009132.0,2421002.0,23924.9411,2322576.0,935736.0,9247.1748,376996.0,3725.5678,36.81698329,0,0,0,1,0
-119.45,36.6,42.0,510.0,88.0,247.0,99.0,2.5,73000.0,42.0,510.0,247.0,99.0,2.5,1764.0,21420.0,10374.0,4158.0,105.0,260100.0,125970.0,50490.0,1275.0,61009.0,24453.0,617.5,9801.0,247.5,6.25,0,1,0,0,0
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,100000.0,17.0,1419.0,1300.0,360.0,2.0769,289.0,24123.0,22100.0,6120.0,35.307300000000005,2013561.0,1844700.0,510840.0,2947.1211000000003,1690000.0,468000.0,2699.9700000000003,129600.0,747.6840000000001,4.313513610000001,0,0,0,0,1
-121.89,37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988,355900.0,16.0,3574.0,1503.0,487.0,8.1988,256.0,57184.0,24048.0,7792.0,131.1808,12773476.0,5371722.0,1740538.0,29302.5112,2259009.0,731961.0,12322.7964,237169.0,3992.8156,67.22032144,1,0,0,0,0
-118.14,34.16,39.0,2776.0,840.0,2546.0,773.0,2.575,153500.0,39.0,2776.0,2546.0,773.0,2.575,1521.0,108264.0,99294.0,30147.0,100.425,7706176.0,7067696.0,2145848.0,7148.200000000001,6482116.0,1968058.0,6555.950000000001,597529.0,1990.475,6.630625000000001,1,0,0,0,0
-118.27,33.93,41.0,570.0,135.0,466.0,121.0,2.6458,91300.0,41.0,570.0,466.0,121.0,2.6458,1681.0,23370.0,19106.0,4961.0,108.4778,324900.0,265620.0,68970.0,1508.106,217156.0,56386.0,1232.9428,14641.0,320.1418,7.00025764,1,0,0,0,0
-120.44,34.87,13.0,2312.0,352.0,1084.0,388.0,5.038,194000.0,13.0,2312.0,1084.0,388.0,5.038,169.0,30056.0,14092.0,5044.0,65.494,5345344.0,2506208.0,897056.0,11647.856,1175056.0,420592.0,5461.192,150544.0,1954.744,25.381444,1,0,0,0,0
-121.36,38.73,21.0,2253.0,416.0,1050.0,411.0,3.141,220100.0,21.0,2253.0,1050.0,411.0,3.141,441.0,47313.0,22050.0,8631.0,65.961,5076009.0,2365650.0,925983.0,7076.673,1102500.0,431550.0,3298.05,168921.0,1290.951,9.865881,0,1,0,0,0
-118.26,34.07,40.0,680.0,273.0,995.0,249.0,2.2607,165600.0,40.0,680.0,995.0,249.0,2.2607,1600.0,27200.0,39800.0,9960.0,90.428,462400.0,676600.0,169320.0,1537.2759999999998,990025.0,247755.0,2249.3965,62001.0,562.9143,5.110764489999999,1,0,0,0,0
-117.25,34.15,22.0,7935.0,1976.0,4523.0,1791.0,2.1465,88800.0,22.0,7935.0,4523.0,1791.0,2.1465,484.0,174570.0,99506.0,39402.0,47.223,62964225.0,35890005.0,14211585.0,17032.4775,20457529.0,8100693.0,9708.6195,3207681.0,3844.3815,4.60746225,0,1,0,0,0
-118.13,33.87,45.0,1606.0,300.0,735.0,295.0,4.6765,198400.0,45.0,1606.0,735.0,295.0,4.6765,2025.0,72270.0,33075.0,13275.0,210.4425,2579236.0,1180410.0,473770.0,7510.459,540225.0,216825.0,3437.2275,87025.0,1379.5675,21.86965225,1,0,0,0,0
-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500.0,14.0,9483.0,4108.0,1281.0,7.5,196.0,132762.0,57512.0,17934.0,105.0,89927289.0,38956164.0,12147723.0,71122.5,16875664.0,5262348.0,30810.0,1640961.0,9607.5,56.25,1,0,0,0,0
-119.26,36.3,18.0,3578.0,720.0,1540.0,640.0,2.425,84600.0,18.0,3578.0,1540.0,640.0,2.425,324.0,64404.0,27720.0,11520.0,43.65,12802084.0,5510120.0,2289920.0,8676.65,2371600.0,985600.0,3734.5,409600.0,1552.0,5.880624999999999,0,1,0,0,0
-118.06,34.15,37.0,1980.0,226.0,697.0,226.0,15.0001,500001.0,37.0,1980.0,697.0,226.0,15.0001,1369.0,73260.0,25789.0,8362.0,555.0037,3920400.0,1380060.0,447480.0,29700.198,485809.0,157522.0,10455.0697,51076.0,3390.0226,225.00300001,0,1,0,0,0
-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3.9514,86900.0,27.0,1691.0,869.0,337.0,3.9514,729.0,45657.0,23463.0,9099.0,106.6878,2859481.0,1469479.0,569867.0,6681.8174,755161.0,292853.0,3433.7666,113569.0,1331.6218,15.61356196,0,1,0,0,0
-120.99,39.18,23.0,2550.0,457.0,1016.0,405.0,3.6607,153000.0,23.0,2550.0,1016.0,405.0,3.6607,529.0,58650.0,23368.0,9315.0,84.1961,6502500.0,2590800.0,1032750.0,9334.785,1032256.0,411480.0,3719.2712,164025.0,1482.5835,13.400724489999998,0,1,0,0,0
-118.39,34.17,28.0,2790.0,748.0,1351.0,697.0,3.2052,283600.0,28.0,2790.0,1351.0,697.0,3.2052,784.0,78120.0,37828.0,19516.0,89.7456,7784100.0,3769290.0,1944630.0,8942.508,1825201.0,941647.0,4330.2252,485809.0,2234.0244,10.27330704,1,0,0,0,0
-119.07,36.08,5.0,2693.0,508.0,1785.0,491.0,3.0,71000.0,5.0,2693.0,1785.0,491.0,3.0,25.0,13465.0,8925.0,2455.0,15.0,7252249.0,4807005.0,1322263.0,8079.0,3186225.0,876435.0,5355.0,241081.0,1473.0,9.0,0,1,0,0,0
-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,52.0,1908.0,1271.0,394.0,2.5885,2704.0,99216.0,66092.0,20488.0,134.60199999999998,3640464.0,2425068.0,751752.0,4938.857999999999,1615441.0,500774.0,3289.9835,155236.0,1019.869,6.700332249999999,1,0,0,0,0
-119.02,35.42,36.0,2044.0,447.0,1021.0,374.0,1.8472,57400.0,36.0,2044.0,1021.0,374.0,1.8472,1296.0,73584.0,36756.0,13464.0,66.4992,4177936.0,2086924.0,764456.0,3775.6768,1042441.0,381854.0,1885.9912,139876.0,690.8528,3.41214784,0,1,0,0,0
-122.42,40.6,5.0,2614.0,433.0,1275.0,411.0,3.4464,122900.0,5.0,2614.0,1275.0,411.0,3.4464,25.0,13070.0,6375.0,2055.0,17.232,6832996.0,3332850.0,1074354.0,9008.8896,1625625.0,524025.0,4394.16,168921.0,1416.4704000000002,11.877672960000002,0,1,0,0,0
