longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,log_housing_median_age,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,log_median_house_value
-117.88,33.87,21.0,1519.0,388.0,1203.0,366.0,3.2083,145300.0,<1H OCEAN,3.044522437723423,7.325807502595772,5.961005339623274,7.0925737159746784,5.902633333401366,1.1657412018413762,11.886555849558373
-117.87,33.86,19.0,2232.0,448.0,1149.0,417.0,3.1534,324400.0,<1H OCEAN,2.9444389791664403,7.710653323501202,6.104793232414985,7.046647277848756,6.0330862217988015,1.1484812358212442,12.689732601223394
-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,162400.0,<1H OCEAN,1.9459101490553132,7.887208585813932,6.464588303689961,7.220373836723949,6.517671272912275,1.5382211413431115,11.997817706709714
-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,158500.0,<1H OCEAN,2.70805020110221,7.548555979169873,6.1654178542314195,7.476472381163905,6.12029741895095,0.91344669142242,11.973509872299472
-117.87,33.87,16.0,1332.0,368.0,1534.0,295.0,3.0227,297100.0,<1H OCEAN,2.772588722239781,7.194436851100334,5.90808293816893,7.335633981927201,5.686975356339819,1.1061504717063981,12.6018240614507
-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,216000.0,<1H OCEAN,2.9444389791664403,7.372118028337787,5.631211781821365,6.792344427470809,5.468060141135131,1.732946746597104,12.283033686666302
-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,200000.0,<1H OCEAN,2.8903717578961645,7.902857191280582,6.569481420414296,7.9105906122564775,6.513230110912307,1.0209750189409572,12.206072645530174
-117.87,33.86,28.0,2292.0,531.0,2197.0,509.0,3.4856,142800.0,<1H OCEAN,3.332204510175204,7.73718007783463,6.274762021241939,7.69484807238461,6.2324480165505225,1.2486401958210953,11.86920032888762
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,113900.0,<1H OCEAN,3.0910424533583156,7.007600613951853,5.484796933490655,6.878326468291324,5.517452896464707,1.1526900361987735,11.643076149435274
-117.81,33.89,13.0,3252.0,583.0,1546.0,557.0,5.8243,297900.0,<1H OCEAN,2.5649493574615367,8.087025470667701,6.368187186350492,7.343426229147367,6.322565239927284,1.7620388205567503,12.604513138701373
-117.82,33.88,18.0,1982.0,300.0,1027.0,324.0,7.0526,327500.0,<1H OCEAN,2.8903717578961645,7.591861714889933,5.703782474656201,6.934397209928558,5.780743515792329,1.953396343162506,12.699243334057444
-117.82,33.89,24.0,2168.0,421.0,1050.0,397.0,4.6172,238300.0,<1H OCEAN,3.1780538303479453,7.681560362559536,6.042632833682381,6.956545443151569,5.98393628068719,1.52978846075862,12.381285663086834
-117.81,33.88,19.0,2968.0,503.0,1430.0,459.0,5.3339,371700.0,<1H OCEAN,2.9444389791664403,7.995643604287271,6.220590170099739,7.265429723253953,6.129050210060545,1.67408267792754,12.825842356285342
-117.82,33.89,21.0,3079.0,509.0,1431.0,480.0,4.0714,278900.0,<1H OCEAN,3.044522437723423,8.0323601479245,6.2324480165505225,7.266128779556451,6.173786103901937,1.4039869206508087,12.53860857361558
-117.78,33.86,16.0,3471.0,708.0,1769.0,691.0,4.1064,246100.0,<1H OCEAN,2.772588722239781,8.152198015861787,6.56244409369372,7.478169694159785,6.538139823767669,1.4125467322639562,12.413493236379146
-117.76,33.87,16.0,3973.0,595.0,1971.0,575.0,6.4265,263700.0,<1H OCEAN,2.772588722239781,8.287276755814599,6.388561405545629,7.58629630715272,6.354370040797351,1.8604300665680493,12.482567372341377
-117.83,33.9,23.0,2446.0,360.0,1196.0,359.0,6.5755,272800.0,<1H OCEAN,3.1354942159291497,7.802209316247118,5.886104031450156,7.086737934510577,5.883322388488279,1.8833506207998825,12.516494204951444
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,299600.0,<1H OCEAN,3.1780538303479453,7.45182223652793,5.407171771460119,6.561030665896572,5.389071729816501,1.9509261194444085,12.610203530625201
-117.83,33.89,25.0,1737.0,270.0,840.0,265.0,4.625,245700.0,<1H OCEAN,3.2188758248682006,7.459914766241105,5.598421958998374,6.733401891837359,5.579729825986222,1.5314763709643884,12.41186655850927
-117.83,33.88,23.0,2365.0,355.0,1209.0,347.0,6.0132,259400.0,<1H OCEAN,3.1354942159291497,7.768533300926033,5.872117789475416,7.097548850614793,5.849324779946859,1.7939570527715423,12.46612655086448
-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,264300.0,<1H OCEAN,2.9444389791664403,8.173011311724972,6.295266001439646,7.488293515159428,6.327936783729195,1.9145226758136804,12.48484010059238
-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,231700.0,<1H OCEAN,2.8903717578961645,7.655390644826152,5.828945617610207,6.954638864880987,5.752572638825633,1.9359752466545546,12.353198710420466
-117.82,33.88,15.0,5392.0,895.0,2531.0,827.0,6.2185,280300.0,<1H OCEAN,2.70805020110221,8.592671652592143,6.796823718274855,7.836369760545124,6.717804695023691,1.8275287201116586,12.54361573715288
-117.83,33.87,5.0,6971.0,1449.0,3521.0,1423.0,5.2131,243900.0,<1H OCEAN,1.6094379124341003,8.849513965486398,7.278628942320682,8.166500319155052,7.260522598089852,1.6511746884141814,12.404513584204011
-117.81,33.88,19.0,2265.0,283.0,904.0,279.0,9.2327,461300.0,<1H OCEAN,2.9444389791664403,7.725330037917134,5.645446897643238,6.806829360392176,5.631211781821365,2.2227515301148784,13.04180386954591
-117.81,33.87,19.0,4491.0,680.0,2457.0,702.0,6.0591,233500.0,<1H OCEAN,2.9444389791664403,8.409830673087738,6.522092798170152,7.806696372521179,6.553933404025811,1.8015612742003153,12.360937356091089
-117.8,33.87,16.0,5954.0,1281.0,3107.0,1209.0,4.2566,206100.0,<1H OCEAN,2.772588722239781,8.69181854157572,7.155396301896734,8.041412909393047,7.097548850614793,1.4484707195465663,12.236116766878549
-117.81,33.86,18.0,133.0,29.0,95.0,23.0,3.5625,235000.0,<1H OCEAN,2.8903717578961645,4.890349128221754,3.3672958299864737,4.553876891600541,3.1354942159291497,1.270462545594769,12.367340793126296
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,303000.0,<1H OCEAN,2.6390573296152584,8.303752415563412,6.505784060128228,7.552237287560801,6.507277712385012,1.8453476283979837,12.621488084491506
-117.88,33.92,13.0,3292.0,727.0,1565.0,698.0,5.457,308800.0,<1H OCEAN,2.5649493574615367,8.09925056179696,6.588926477533519,7.355641102974253,6.548219102762372,1.6968991882040947,12.640449097132757
-117.85,33.92,11.0,3331.0,410.0,1460.0,416.0,8.0287,371800.0,<1H OCEAN,2.3978952727983707,8.11102783819368,6.016157159698353,7.286191714702382,6.030685260261263,2.083022621950981,12.82611135426948
-117.87,33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,272400.0,<1H OCEAN,2.833213344056216,8.42836197770962,6.638567789166521,7.627544390488503,6.602587892189336,1.8012311376858694,12.515026853257494
-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,306400.0,<1H OCEAN,2.6390573296152584,7.578656850594762,5.641907070938114,6.508769136971681,5.594711379601839,1.8846576515947855,12.632646716848573
-117.8,33.92,16.0,5819.0,986.0,2306.0,914.0,4.6315,277500.0,<1H OCEAN,2.772588722239781,8.66888370465667,6.893656354602635,7.743269700829004,6.81783057145415,1.5328807897119452,12.533576212168626
-117.8,33.89,25.0,3121.0,381.0,1278.0,389.0,7.0217,357900.0,<1H OCEAN,3.2188758248682006,8.045908742270779,5.9427993751267,7.15305163493748,5.963579343618446,1.9490053539626158,12.788008896754116
-117.79,33.88,17.0,8562.0,1351.0,3822.0,1316.0,6.0829,252600.0,<1H OCEAN,2.833213344056216,9.055089086704891,7.208600337960199,8.248529124800218,7.182352111885263,1.8054815559464967,12.439562488898527
-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,169600.0,<1H OCEAN,2.772588722239781,8.632127729508337,6.858565034791365,7.8724551500639794,6.839476438228842,1.6734825616370017,12.04119800233994
-117.78,33.88,16.0,1800.0,238.0,871.0,234.0,6.6678,301900.0,<1H OCEAN,2.772588722239781,7.495541943884255,5.472270673671474,6.769641976852503,5.455321115357701,1.8972899704375186,12.61785111569493
-117.78,33.9,14.0,6239.0,901.0,2923.0,904.0,6.5437,268200.0,<1H OCEAN,2.6390573296152584,8.738575192110787,6.803505257608338,7.980365765111245,6.806829360392176,1.8785027547288171,12.499488249829716
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,259300.0,<1H OCEAN,3.2188758248682006,7.036148493750535,5.135798437050261,6.261491684321042,5.099866427824198,2.0247741403375277,12.465740971526756
-117.8,33.9,22.0,3760.0,482.0,1485.0,461.0,7.8537,354900.0,<1H OCEAN,3.0910424533583156,8.23217423638394,6.1779441140506,7.303170051236799,6.133398042996649,2.0609847583292695,12.779591338634587
-117.74,33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,366300.0,<1H OCEAN,1.3862943611198906,10.543682168143338,8.607216694063826,9.687940077843546,8.554296279367739,2.0141961040690157,12.811207948766905
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,307800.0,<1H OCEAN,2.197224577336219,8.484256691169973,6.6320017773956295,7.644919344958857,6.543911845564792,1.8951580615723407,12.637205500386916
-117.77,33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,410200.0,<1H OCEAN,2.0794415416798357,8.49167023418515,6.44094654063292,7.635303886259415,6.428105272684596,2.0933074639164464,12.924400124620417
-117.78,33.89,7.0,9729.0,1210.0,4160.0,1214.0,8.9088,415300.0,<1H OCEAN,1.9459101490553132,9.182866394975427,7.098375638590786,8.333270353255308,7.101675971619444,2.187039552277854,12.936756429618844
-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,233000.0,<1H OCEAN,3.1354942159291497,8.018954683155718,6.152732694704104,7.357556200910353,6.0822189103764455,1.7299372555847121,12.358793732547838
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,235900.0,<1H OCEAN,3.044522437723423,7.864419904994565,6.00141487796115,7.207859871432475,5.966146739123692,1.8012146279988102,12.371163265395767
-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,213500.0,<1H OCEAN,2.8903717578961645,7.501082124259871,5.720311776607412,7.080867896690782,5.786897381366708,1.6530145095506448,12.271392111650815
-117.8,33.85,16.0,4151.0,637.0,1558.0,604.0,5.806,304900.0,<1H OCEAN,2.772588722239781,8.33110454805304,6.456769655572163,7.351158226430694,6.403574197934815,1.7588918656024382,12.627739132976346
-117.82,33.84,25.0,1788.0,203.0,676.0,217.0,10.1299,454300.0,<1H OCEAN,3.2188758248682006,7.488852955733459,5.313205979041787,6.516193076042963,5.37989735354046,2.3154914465435548,13.026513051747495
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,460100.0,<1H OCEAN,2.833213344056216,8.37632063253482,6.244166900663736,7.380879035564116,6.182084906716631,2.3606747397686467,13.039199136143559
-117.79,33.84,9.0,10484.0,1603.0,4005.0,1419.0,8.3931,365300.0,<1H OCEAN,2.197224577336219,9.257605564443297,7.3796321526095525,8.29529885950246,7.257707677160043,2.127409939720525,12.808474212783374
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,335600.0,<1H OCEAN,2.772588722239781,8.237743803890933,6.222576268071369,7.4175804024145435,6.212606095751519,1.9817460192063823,12.723675253575188
-117.78,33.86,16.0,4390.0,660.0,2146.0,633.0,6.1504,266000.0,<1H OCEAN,2.772588722239781,8.387084506069217,6.492239835020471,7.671360923190644,6.450470422144176,1.8165171203537815,12.491251587763836
-117.76,33.87,16.0,3182.0,429.0,1663.0,428.0,7.0592,288200.0,<1H OCEAN,2.772588722239781,8.065265208897731,6.061456918928017,7.416378479192927,6.059123195581797,1.9543317306369914,12.571409962547559
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,380000.0,<1H OCEAN,3.1354942159291497,7.593877844605117,5.627621113690637,6.716594773520978,5.560681631015528,2.0509391812071236,12.847926531702567
-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,417000.0,<1H OCEAN,2.772588722239781,8.287276755814599,6.180016653652572,7.224753405767971,6.113682179832231,2.2831372027712296,12.940841500780937
-117.8,33.79,13.0,2021.0,362.0,1081.0,341.0,4.3269,231400.0,<1H OCEAN,2.5649493574615367,7.61134771740362,5.891644211825771,6.985641817639208,5.831882477283517,1.4648513502754372,12.351903093741713
-117.79,33.8,11.0,10535.0,1620.0,4409.0,1622.0,6.67,283200.0,<1H OCEAN,2.3978952727983707,9.262458326238288,7.3901814282264295,8.391403185357937,7.391415234675358,1.8976198599275322,12.553908640801701
-117.77,33.85,13.0,5415.0,827.0,2061.0,714.0,7.3681,353100.0,<1H OCEAN,2.5649493574615367,8.596928159435091,6.717804695023691,7.630946580890459,6.570882962339584,1.99715987106503,12.774506581916476
-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124,410500.0,<1H OCEAN,2.70805020110221,8.23323750070527,6.234410725718371,7.277938572945661,6.148468295917646,2.164747298258936,12.92513120787462
-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,270500.0,<1H OCEAN,2.772588722239781,8.157943507105037,6.218600119691729,7.310550158534422,6.2324480165505225,1.8902011045400868,12.508027377268673
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,300700.0,<1H OCEAN,2.70805020110221,8.034631032923105,6.124683390894204,7.140453043101158,6.077642243349034,1.8627614322494421,12.61386836897662
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,266400.0,<1H OCEAN,1.6094379124341003,8.384804003370492,6.5722825426940075,7.556427969440253,6.608000625296087,1.9061887391457577,12.49275421764837
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0,<1H OCEAN,2.6390573296152584,8.20685642839965,6.091309882077698,7.24422751560335,6.07073772800249,2.3156592524813173,13.122365377402328
-117.75,33.83,14.0,2452.0,296.0,954.0,275.0,8.2375,388300.0,<1H OCEAN,2.6390573296152584,7.8046592970561015,5.69035945432406,6.860663671448286,5.616771097666571,2.1086968998286255,12.869533515719759
-117.74,33.85,4.0,5416.0,820.0,1753.0,583.0,6.9544,314000.0,<1H OCEAN,1.3862943611198906,8.59711281459211,6.709304340258298,7.469083884921234,6.368187186350492,1.9393745527827173,12.65714826489039
-117.78,33.82,12.0,6208.0,750.0,2443.0,739.0,9.1808,413700.0,<1H OCEAN,2.4849066497880004,8.733594061863055,6.620073206530356,7.8009820712577405,6.6052979209482015,2.2171143468049084,12.932896352449502
-117.76,33.81,2.0,582.0,70.0,199.0,64.0,7.1193,500001.0,<1H OCEAN,0.6931471805599453,6.366470447731437,4.2484952420493585,5.293304824724492,4.1588830833596715,1.962809405983945,13.122365377402328
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,230700.0,<1H OCEAN,3.2188758248682006,7.924795913956435,6.163314804034641,7.418180822726788,6.161207321695076,1.8005705375066048,12.348873444161844
-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,204600.0,<1H OCEAN,3.2188758248682006,8.691146498539675,7.051855622955894,8.41803561988302,6.969790669901589,1.4484237325854394,12.228812132499662
-117.8,33.81,14.0,1206.0,142.0,572.0,149.0,8.847,388700.0,<1H OCEAN,2.6390573296152584,7.09506437728713,4.955827057601261,6.349138991379798,5.003946305945459,2.1800784185012487,12.870563116840314
-117.8,33.78,18.0,3548.0,474.0,1506.0,449.0,6.925,290300.0,<1H OCEAN,2.8903717578961645,8.17413934342947,6.161207321695076,7.317212408359839,6.107022887742254,1.935138052073402,12.578670150012721
-117.8,33.78,17.0,4138.0,805.0,2442.0,780.0,4.7804,242000.0,<1H OCEAN,2.833213344056216,8.327967858305488,6.690842277418563,7.80057265467065,6.659293919683638,1.5645242250105889,12.396693005138824
-117.69,33.8,5.0,3178.0,631.0,1467.0,581.0,5.2541,237100.0,<1H OCEAN,1.6094379124341003,8.064007347096661,6.447305862541213,7.2909747781429814,6.364750756851911,1.6590087241998452,12.376237272053496
-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,286900.0,<1H OCEAN,2.772588722239781,7.611842399580416,5.537334267018537,6.670766320845874,5.598421958998374,2.1295641510830463,12.566889001969455
-117.66,33.62,16.0,4065.0,661.0,1962.0,636.0,6.2177,256600.0,<1H OCEAN,2.772588722239781,8.310169021981912,6.493753839851686,7.581719640125308,6.455198563340122,1.82740006344787,12.455273731163672
-117.67,33.61,24.0,3859.0,661.0,1972.0,624.0,5.7871,227400.0,<1H OCEAN,3.1780538303479453,8.258163361537619,6.493753839851686,7.586803535162581,6.436150368369427,1.7556313025529948,12.334465860298572
-117.66,33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471,248400.0,<1H OCEAN,2.833213344056216,8.150179269682326,6.251903883165888,7.44600149832412,6.272877006546167,1.7995788182801866,12.42279562904146
-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,274000.0,<1H OCEAN,3.044522437723423,7.566311014772463,5.583496308781699,6.756932389247553,5.655991810819852,1.967070397783695,12.520883385370206
-117.66,33.6,24.0,1684.0,232.0,781.0,230.0,6.8667,279600.0,<1H OCEAN,3.1780538303479453,7.428927194802272,5.44673737166631,6.660575149839686,5.438079308923196,1.9266836414845752,12.541115289341791
-117.66,33.6,25.0,3745.0,522.0,1648.0,496.0,7.5488,278100.0,<1H OCEAN,3.2188758248682006,8.22817689595132,6.257667587882638,7.407317710469417,6.206575926724927,2.021388610231219,12.535736040222055
-117.67,33.61,23.0,3588.0,577.0,1695.0,569.0,6.1401,243200.0,<1H OCEAN,3.1354942159291497,8.185350223178686,6.357842266508099,7.43543801981455,6.343880434126331,1.8148410286713763,12.401639429074148
-117.68,33.63,16.0,5218.0,1187.0,2701.0,1125.0,3.929,143100.0,<1H OCEAN,2.772588722239781,8.559869465696673,7.079184394609668,7.901377353792615,7.025538314638521,1.3683849405763227,11.871298965544542
-117.68,33.63,13.0,5830.0,921.0,2897.0,891.0,6.2403,257400.0,<1H OCEAN,2.5649493574615367,8.670772279344538,6.825460036255307,7.9714309977693505,6.792344427470809,1.831028258148755,12.458386574144162
-117.67,33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063,202200.0,<1H OCEAN,2.197224577336219,8.66112036022288,7.1853870155804165,8.034631032923105,7.14282740116162,1.4830353350317895,12.217012585568508
-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,186400.0,<1H OCEAN,3.7612001156935624,7.555381944240273,6.0844994130751715,6.835184586147301,6.07073772800249,1.5340460395093238,12.135650181233627
-117.6,33.72,36.0,1317.0,228.0,531.0,214.0,5.6346,272500.0,<1H OCEAN,3.58351893845611,7.183111701743281,5.42934562895444,6.274762021241939,5.365976015021851,1.7289261600564858,12.515393893085436
-117.67,33.6,25.0,3164.0,449.0,1517.0,453.0,6.7921,266000.0,<1H OCEAN,3.2188758248682006,8.059592328887545,6.107022887742254,7.324489979348532,6.115892125483033,1.91576017210443,12.491251587763836
-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,288100.0,<1H OCEAN,2.8903717578961645,8.423321975806166,6.559615237493242,7.559038255443383,6.508769136971681,2.0253944590956645,12.571062921072619
-117.67,33.6,20.0,1213.0,171.0,565.0,170.0,7.2592,314800.0,<1H OCEAN,2.995732273553991,7.10085190894405,5.141663556502659,6.33682573114644,5.135798437050261,1.9822696299275624,12.659692795525384
-117.66,33.58,16.0,3016.0,394.0,1172.0,382.0,7.5196,315600.0,<1H OCEAN,2.772588722239781,8.011686729127847,5.976350909297934,7.066466970136958,5.945420608606575,2.017512945057669,12.662230867953856
-117.67,33.57,18.0,1614.0,210.0,692.0,209.0,7.9294,280300.0,<1H OCEAN,2.8903717578961645,7.386470848829894,5.3471075307174685,6.539585955617669,5.342334251964811,2.070577370741365,12.54361573715288
-117.66,33.57,16.0,4277.0,565.0,1642.0,549.0,8.0082,286600.0,<1H OCEAN,2.772588722239781,8.361007108226909,6.33682573114644,7.403670290012373,6.3080984415095305,2.0804660167260236,12.565842794376207
-117.7,33.62,16.0,9653.0,2000.0,4732.0,1922.0,3.7361,197200.0,<1H OCEAN,2.772588722239781,9.175024026848615,7.600902459542082,8.462103225098277,7.561121589530238,1.3180422866036663,12.191973721150672
-117.69,33.62,18.0,4265.0,581.0,2025.0,544.0,6.4598,282700.0,<1H OCEAN,2.8903717578961645,8.35819745992578,6.364750756851911,7.613324979540639,6.298949246855942,1.8655983575629254,12.552141543681682
-117.68,33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689,248000.0,<1H OCEAN,2.9444389791664403,7.9936199948277435,6.003887067106539,7.166265974133638,6.0867747269123065,1.8031773695388609,12.421184025147118
-117.69,33.61,16.0,3010.0,580.0,1649.0,538.0,4.0221,236200.0,<1H OCEAN,2.772588722239781,8.00969535774292,6.363028103540465,7.407924322559599,6.2878585601617845,1.391804154293488,12.3724341827454
-117.68,33.6,19.0,3913.0,460.0,1646.0,454.0,7.2147,303900.0,<1H OCEAN,2.9444389791664403,8.272059622210412,6.13122648948314,7.406103381237015,6.118097198041347,1.9761206113197802,12.624453978904883
-117.65,33.65,16.0,1538.0,260.0,835.0,259.0,5.5779,234800.0,<1H OCEAN,2.772588722239781,7.338238150065589,5.560681631015528,6.727431724850855,5.556828061699537,1.7188123614719895,12.366489366936078
-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,250800.0,<1H OCEAN,2.833213344056216,8.062432791583195,6.2166061010848646,7.349230824613334,6.253828811575473,1.9032859362767964,12.432411087740903
-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,164100.0,<1H OCEAN,2.3978952727983707,7.909122183211411,6.317164686747284,7.355641102974253,6.230481447578482,1.641808292464551,12.008231277078181
-117.66,33.65,13.0,8527.0,1364.0,4597.0,1393.0,6.2242,237900.0,<1H OCEAN,2.5649493574615367,9.050992878742049,7.218176838403407,8.433159195806228,7.239214973779806,1.8284449200359074,12.37960569629105
-117.65,33.65,15.0,3485.0,519.0,1740.0,485.0,6.7543,251900.0,<1H OCEAN,2.70805020110221,8.156223323194624,6.251903883165888,7.461640392208574,6.184148890937483,1.9101793390995143,12.436787462340702
-117.65,33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471,351300.0,<1H OCEAN,2.772588722239781,8.127995055771946,6.052089168924416,7.240649694255466,6.056784013228624,2.1338231871978373,12.769395838253917
-117.65,33.65,15.0,4713.0,671.0,2197.0,673.0,7.5426,294800.0,<1H OCEAN,2.70805020110221,8.45807992692373,6.508769136971681,7.69484807238461,6.511745329644728,2.020566950166703,12.594052439297318
-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,223300.0,<1H OCEAN,2.772588722239781,8.101374671228582,6.413458957167356,7.584264818389059,6.403574197934815,1.7062923537979824,12.316271437828249
-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,288700.0,<1H OCEAN,2.3025850929940455,8.183118079394745,6.19644412779452,7.431299675155902,6.1463292576688975,2.0517362705876137,12.573143365651026
-117.62,33.64,2.0,7826.0,893.0,2985.0,790.0,10.1531,484100.0,<1H OCEAN,0.6931471805599453,8.965206802770357,6.794586580876499,8.001355025826703,6.672032945461067,2.3177790775762053,13.090046775927785
-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,436600.0,<1H OCEAN,2.3025850929940455,8.479283618343016,6.466144724237619,7.4999765409521215,6.376726947898627,2.174524422926528,12.98677272309798
-117.64,33.64,11.0,2422.0,429.0,810.0,395.0,6.1935,293200.0,<1H OCEAN,2.3978952727983707,7.792348924113037,6.061456918928017,6.697034247666484,5.978885764901122,1.8235003550121176,12.588610248994634
-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,216600.0,<1H OCEAN,1.3862943611198906,8.830835365537549,7.321188556739478,8.08825472712243,7.271703706887368,1.6888404152202134,12.285807613549027
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,196700.0,<1H OCEAN,2.197224577336219,8.356319965828153,6.665683717782408,7.164720378771857,6.61338421837956,1.3120825374199374,12.18943500437715
-117.63,33.63,6.0,3068.0,549.0,985.0,536.0,4.2009,238000.0,<1H OCEAN,1.791759469228055,8.028781162487146,6.3080984415095305,6.892641641172089,6.284134161070802,1.435298788047704,12.380025952653611
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,275000.0,<1H OCEAN,2.70805020110221,7.903965634032165,6.016157159698353,7.038783541388541,5.963579343618446,1.8389451723347783,12.524526376648708
-117.64,33.62,16.0,3970.0,771.0,1202.0,734.0,3.4115,184800.0,<1H OCEAN,2.772588722239781,8.286521373681236,6.647688373563329,7.091742115095153,6.598509028614515,1.2271520772733413,12.127029438189721
-117.66,33.62,16.0,5175.0,799.0,2717.0,813.0,6.1493,257800.0,<1H OCEAN,2.772588722239781,8.551594618133569,6.683360945766275,7.907283609426347,6.70073110954781,1.8163382542020978,12.459939369487223
-117.65,33.6,15.0,5736.0,,2529.0,762.0,6.4114,278700.0,<1H OCEAN,2.70805020110221,8.654517382279456,,7.8355792466699645,6.635946555686646,1.8580776558212124,12.53789121347004
-117.64,33.61,14.0,5232.0,810.0,3041.0,839.0,5.826,247900.0,<1H OCEAN,2.6390573296152584,8.562548893137034,6.697034247666484,8.019941687677365,6.732210706467206,1.7623306585372427,12.420780718023282
-117.65,33.6,13.0,2319.0,430.0,1004.0,380.0,5.133,316100.0,<1H OCEAN,2.5649493574615367,7.7488913372555315,6.063785208687608,6.911747300251674,5.940171252720432,1.6356902835781661,12.663813898203708
-117.64,33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611,348000.0,<1H OCEAN,1.3862943611198906,8.09376775793108,5.948034989180646,7.179307969504034,5.966146739123692,2.099378963812352,12.759957758756611
-117.66,33.58,6.0,4186.0,,1794.0,541.0,9.6986,357600.0,<1H OCEAN,1.791759469228055,8.339500903005945,,7.492203042618741,6.293419278846481,2.2719815451958683,12.787170322281495
-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542,195600.0,<1H OCEAN,1.6094379124341003,7.599901959208498,6.214608098422191,7.077498053569231,6.100318952020064,1.471140896530009,12.183827036582853
-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,331400.0,<1H OCEAN,0.6931471805599453,7.787796878181171,5.869296913133774,6.555356891810665,5.37989735354046,2.054905479334835,12.7110813839746
-117.66,33.57,16.0,2483.0,443.0,1357.0,400.0,5.5545,214200.0,<1H OCEAN,2.772588722239781,7.817222785508166,6.093569770045136,7.2130316598348685,5.991464547107982,1.71460841003964,12.274665436995784
-117.65,33.59,8.0,2649.0,340.0,1238.0,354.0,8.0409,337900.0,<1H OCEAN,2.0794415416798357,7.88193748927207,5.828945617610207,7.121252453244542,5.869296913133774,2.084541017224535,12.73050527270238
-117.67,33.54,16.0,2102.0,350.0,1003.0,328.0,4.7981,170800.0,<1H OCEAN,2.772588722239781,7.650644551436896,5.857933154483459,6.910750787961935,5.793013608384143,1.5682200062178182,12.048248560336607
-117.67,33.54,15.0,2423.0,435.0,1366.0,423.0,4.8906,181800.0,<1H OCEAN,2.70805020110221,7.792761720816525,6.075346031088684,7.2196420401307355,6.0473721790462776,1.5873149953463297,12.110662460725514
-117.67,33.55,6.0,3157.0,721.0,1695.0,710.0,3.7609,222300.0,<1H OCEAN,1.791759469228055,8.057377488557991,6.580639137284948,7.43543801981455,6.5652649700353605,1.324658290461489,12.311783099952288
